danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,audio_features,2DHc2e5bBn4UzY0ENVFrUl,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,232467,5,RnB,Carry Out (Featuring Justin Timberlake),,
0.574,0.636,7,-7.173,0,0.325,0.142,0,0.0962,0.781,179.979,audio_features,7hkbknrCTeWR7wEK4X4cvX,spotify:track:7hkbknrCTeWR7wEK4X4cvX,https://api.spotify.com/v1/tracks/7hkbknrCTeWR7wEK4X4cvX,https://api.spotify.com/v1/audio-analysis/7hkbknrCTeWR7wEK4X4cvX,209707,4,RnB,Body On Me,,
0.718,0.776,7,-5.208,0,0.0693,0.000624,5.30E-06,0.207,0.622,120.015,audio_features,1zZIGnXIcDKU8QIUkR20nK,spotify:track:1zZIGnXIcDKU8QIUkR20nK,https://api.spotify.com/v1/tracks/1zZIGnXIcDKU8QIUkR20nK,https://api.spotify.com/v1/audio-analysis/1zZIGnXIcDKU8QIUkR20nK,227787,4,RnB,She Doesn't Mind,,
0.605,0.793,7,-3.084,0,0.297,0.0825,0,0.124,0.647,184.032,audio_features,21ugcKQyclYBZvzmCXsZ9x,spotify:track:21ugcKQyclYBZvzmCXsZ9x,https://api.spotify.com/v1/tracks/21ugcKQyclYBZvzmCXsZ9x,https://api.spotify.com/v1/audio-analysis/21ugcKQyclYBZvzmCXsZ9x,196640,4,RnB,Got 2 Luv U (feat. Alexis Jordan),,
0.747,0.536,7,-8.148,1,0.211,0.0886,0,0.302,0.429,167.924,audio_features,4aQbZi1XvpQpVxL74PROF6,spotify:track:4aQbZi1XvpQpVxL74PROF6,https://api.spotify.com/v1/tracks/4aQbZi1XvpQpVxL74PROF6,https://api.spotify.com/v1/audio-analysis/4aQbZi1XvpQpVxL74PROF6,251693,4,RnB,Turn Heads,,
0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,audio_features,1oHClQEgDmmbcEx12Kc5nZ,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ,189693,4,RnB,4 Minutes (feat. Justin Timberlake & Timbaland),,
0.733,0.794,7,-6.909,1,0.223,0.259,0,0.483,0.832,191.754,audio_features,1tJkic0TURTCXw3rBhYgWu,spotify:track:1tJkic0TURTCXw3rBhYgWu,https://api.spotify.com/v1/tracks/1tJkic0TURTCXw3rBhYgWu,https://api.spotify.com/v1/audio-analysis/1tJkic0TURTCXw3rBhYgWu,175560,4,RnB,What Would You Do?,,
0.61,0.431,0,-6.73,1,0.294,0.03,0,0.099,0.463,136.878,audio_features,5lrOsw7J8R7shum7A4j36t,spotify:track:5lrOsw7J8R7shum7A4j36t,https://api.spotify.com/v1/tracks/5lrOsw7J8R7shum7A4j36t,https://api.spotify.com/v1/audio-analysis/5lrOsw7J8R7shum7A4j36t,215973,3,RnB,Pop Champagne (feat. Juelz Santana) - Explicit Album Version,,
0.845,0.768,6,-5.448,1,0.188,0.00733,5.04E-06,0.0575,0.96,200,audio_features,0vYMzeTmfbnrAhGPRcJqVP,spotify:track:0vYMzeTmfbnrAhGPRcJqVP,https://api.spotify.com/v1/tracks/0vYMzeTmfbnrAhGPRcJqVP,https://api.spotify.com/v1/audio-analysis/0vYMzeTmfbnrAhGPRcJqVP,187840,4,RnB,Jenny from the Block - Track Masters Remix,,
0.485,0.874,8,-0.656,1,0.35,0.012,0,0.109,0.573,190.032,audio_features,3PtlDRj2jzwDnAfLgvqaSd,spotify:track:3PtlDRj2jzwDnAfLgvqaSd,https://api.spotify.com/v1/tracks/3PtlDRj2jzwDnAfLgvqaSd,https://api.spotify.com/v1/audio-analysis/3PtlDRj2jzwDnAfLgvqaSd,264920,4,RnB,Back To The Crib,,
0.608,0.664,1,-5.78,1,0.21,0.312,0,0.0436,0.704,152.016,audio_features,3PjBCYfbMmACs8e6MoEB3X,spotify:track:3PjBCYfbMmACs8e6MoEB3X,https://api.spotify.com/v1/tracks/3PjBCYfbMmACs8e6MoEB3X,https://api.spotify.com/v1/audio-analysis/3PjBCYfbMmACs8e6MoEB3X,216000,4,RnB,Shake Down,,
0.742,0.468,10,-5.557,0,0.0625,0.0465,0,0.826,0.369,172.886,audio_features,3IcIIZMMS7UArJJPtEHXG8,spotify:track:3IcIIZMMS7UArJJPtEHXG8,https://api.spotify.com/v1/tracks/3IcIIZMMS7UArJJPtEHXG8,https://api.spotify.com/v1/audio-analysis/3IcIIZMMS7UArJJPtEHXG8,242200,4,RnB,Obsessed,,
0.717,0.497,8,-9.66,1,0.054,0.0685,0,0.0869,0.423,134.004,audio_features,4GBw3sbTYZaThaKbSd4IBE,spotify:track:4GBw3sbTYZaThaKbSd4IBE,https://api.spotify.com/v1/tracks/4GBw3sbTYZaThaKbSd4IBE,https://api.spotify.com/v1/audio-analysis/4GBw3sbTYZaThaKbSd4IBE,307760,4,RnB,Dime (Remix),,
0.693,0.599,9,-5.971,1,0.263,0.417,0,0.0963,0.632,147.886,audio_features,3y73SqnvXDPUtolNbyE1OI,spotify:track:3y73SqnvXDPUtolNbyE1OI,https://api.spotify.com/v1/tracks/3y73SqnvXDPUtolNbyE1OI,https://api.spotify.com/v1/audio-analysis/3y73SqnvXDPUtolNbyE1OI,198173,4,RnB,Secret Admirer,,
0.707,0.879,9,-2.184,0,0.211,0.0182,4.81E-06,0.0603,0.711,147.919,audio_features,2EV4dPoGWnR54t26jGfteI,spotify:track:2EV4dPoGWnR54t26jGfteI,https://api.spotify.com/v1/tracks/2EV4dPoGWnR54t26jGfteI,https://api.spotify.com/v1/audio-analysis/2EV4dPoGWnR54t26jGfteI,235680,4,RnB,I Run,,
0.702,0.89,7,-3.794,1,0.214,0.0701,0,0.385,0.887,166.115,audio_features,3fGbA610AWjHqYuuFIgnHL,spotify:track:3fGbA610AWjHqYuuFIgnHL,https://api.spotify.com/v1/tracks/3fGbA610AWjHqYuuFIgnHL,https://api.spotify.com/v1/audio-analysis/3fGbA610AWjHqYuuFIgnHL,210427,4,RnB,Check On It (feat. Slim Thug),,
0.724,0.705,2,-5.859,0,0.112,0.067,0,0.262,0.662,146.589,audio_features,2YegxR5As7BeQuVp2U6pek,spotify:track:2YegxR5As7BeQuVp2U6pek,https://api.spotify.com/v1/tracks/2YegxR5As7BeQuVp2U6pek,https://api.spotify.com/v1/audio-analysis/2YegxR5As7BeQuVp2U6pek,246333,4,RnB,Be Without You - Kendu Mix,,
0.876,0.47,8,-7.069,1,0.168,0.189,0,0.0982,0.498,204.998,audio_features,1V9k9wtzzK72GJx62Bw9zF,spotify:track:1V9k9wtzzK72GJx62Bw9zF,https://api.spotify.com/v1/tracks/1V9k9wtzzK72GJx62Bw9zF,https://api.spotify.com/v1/audio-analysis/1V9k9wtzzK72GJx62Bw9zF,208333,4,RnB,This Time,,
0.95,0.803,1,-4.195,1,0.151,0.145,0,0.0748,0.86,117,audio_features,4kOTDj4SiZPkW1p96WMDNv,spotify:track:4kOTDj4SiZPkW1p96WMDNv,https://api.spotify.com/v1/tracks/4kOTDj4SiZPkW1p96WMDNv,https://api.spotify.com/v1/audio-analysis/4kOTDj4SiZPkW1p96WMDNv,213066,4,RnB,We Be Burnin',,
0.696,0.635,6,-5.463,0,0.0667,0.172,0,0.265,0.832,155.268,audio_features,4AHOCV36lsY6QlYMMsZuJd,spotify:track:4AHOCV36lsY6QlYMMsZuJd,https://api.spotify.com/v1/tracks/4AHOCV36lsY6QlYMMsZuJd,https://api.spotify.com/v1/audio-analysis/4AHOCV36lsY6QlYMMsZuJd,247693,4,RnB,Lie About Us,,
0.471,0.801,8,-5.634,1,0.184,0.112,0,0.232,0.418,117.129,audio_features,2S8rKY8MAVnQ976ELkHli3,spotify:track:2S8rKY8MAVnQ976ELkHli3,https://api.spotify.com/v1/tracks/2S8rKY8MAVnQ976ELkHli3,https://api.spotify.com/v1/audio-analysis/2S8rKY8MAVnQ976ELkHli3,254427,5,RnB,My Last,,
0.665,0.878,6,-4.745,0,0.206,0.00325,0,0.0663,0.394,186.094,audio_features,2bnDTGikdoO8CwzlAPyBHR,spotify:track:2bnDTGikdoO8CwzlAPyBHR,https://api.spotify.com/v1/tracks/2bnDTGikdoO8CwzlAPyBHR,https://api.spotify.com/v1/audio-analysis/2bnDTGikdoO8CwzlAPyBHR,319293,4,RnB,"Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",,
0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,audio_features,6mz1fBdKATx6qP4oP1I65G,spotify:track:6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/tracks/6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/audio-analysis/6mz1fBdKATx6qP4oP1I65G,251733,4,RnB,Pony,,
0.611,0.831,8,-4.721,1,0.0959,0.00399,0.00727,0.0266,0.353,190.061,audio_features,7lNrIF07Ow9ovdJk9ywl31,spotify:track:7lNrIF07Ow9ovdJk9ywl31,https://api.spotify.com/v1/tracks/7lNrIF07Ow9ovdJk9ywl31,https://api.spotify.com/v1/audio-analysis/7lNrIF07Ow9ovdJk9ywl31,213360,4,RnB,Baby By Me (Featuring Ne-Yo),,
0.746,0.817,10,-3.677,0,0.104,0.107,0,0.0797,0.863,167.928,audio_features,6mU3a8GcwOt1FiT06TiTFF,spotify:track:6mU3a8GcwOt1FiT06TiTFF,https://api.spotify.com/v1/tracks/6mU3a8GcwOt1FiT06TiTFF,https://api.spotify.com/v1/audio-analysis/6mU3a8GcwOt1FiT06TiTFF,265027,4,RnB,Wanna Get To Know You,,
0.875,0.857,9,-3.884,1,0.303,0.0539,0,0.0518,0.825,135.961,audio_features,2gocghhF6swl65CJqXJuij,spotify:track:2gocghhF6swl65CJqXJuij,https://api.spotify.com/v1/tracks/2gocghhF6swl65CJqXJuij,https://api.spotify.com/v1/audio-analysis/2gocghhF6swl65CJqXJuij,188413,4,RnB,Hey Baby (Jump Off),,
0.57,0.821,2,-4.38,1,0.267,0.178,0,0.289,0.408,210.857,audio_features,3BxWKCI06eQ5Od8TY2JBeA,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,https://api.spotify.com/v1/audio-analysis/3BxWKCI06eQ5Od8TY2JBeA,225560,4,RnB,Buttons,,
0.73,0.782,9,-5.473,1,0.154,0.0521,0,0.059,0.609,146.192,audio_features,5pWcgT7W9pJOh6viBmehTm,spotify:track:5pWcgT7W9pJOh6viBmehTm,https://api.spotify.com/v1/tracks/5pWcgT7W9pJOh6viBmehTm,https://api.spotify.com/v1/audio-analysis/5pWcgT7W9pJOh6viBmehTm,236467,4,RnB,Losin' It,,
0.548,0.923,8,-2.654,0,0.0527,0.0531,3.00E-06,0.0375,0.425,174.048,audio_features,3KysI5xBjESoRGwwdhp2Vl,spotify:track:3KysI5xBjESoRGwwdhp2Vl,https://api.spotify.com/v1/tracks/3KysI5xBjESoRGwwdhp2Vl,https://api.spotify.com/v1/audio-analysis/3KysI5xBjESoRGwwdhp2Vl,245156,4,RnB,Remember Me (feat. Mary J. Blige),,
0.663,0.908,2,-3.185,1,0.241,0.079,0,0.36,0.446,197.872,audio_features,4uNpBIFIpgaDhANecMbm84,spotify:track:4uNpBIFIpgaDhANecMbm84,https://api.spotify.com/v1/tracks/4uNpBIFIpgaDhANecMbm84,https://api.spotify.com/v1/audio-analysis/4uNpBIFIpgaDhANecMbm84,215093,4,RnB,The Mack,,
0.598,0.905,7,-5.095,1,0.176,0.0275,0,0.172,0.645,143.015,audio_features,20m3aiJZdxy6kzOapoVTyD,spotify:track:20m3aiJZdxy6kzOapoVTyD,https://api.spotify.com/v1/tracks/20m3aiJZdxy6kzOapoVTyD,https://api.spotify.com/v1/audio-analysis/20m3aiJZdxy6kzOapoVTyD,264653,4,RnB,Imma Put It on Her (feat. P. Diddy & Yung Joc),,
0.726,0.802,0,-4.688,1,0.267,0.0592,0,0.117,0.707,200.016,audio_features,7HG1O7uimRLS68gJUjjP1W,spotify:track:7HG1O7uimRLS68gJUjjP1W,https://api.spotify.com/v1/tracks/7HG1O7uimRLS68gJUjjP1W,https://api.spotify.com/v1/audio-analysis/7HG1O7uimRLS68gJUjjP1W,241880,4,RnB,Baby,,
0.667,0.793,0,-7.106,1,0.0505,0.0863,0,0.115,0.317,134.025,audio_features,7j3995wtXZhavQLWzaJydt,spotify:track:7j3995wtXZhavQLWzaJydt,https://api.spotify.com/v1/tracks/7j3995wtXZhavQLWzaJydt,https://api.spotify.com/v1/audio-analysis/7j3995wtXZhavQLWzaJydt,235267,4,RnB,Single,,
0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,audio_features,34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000,4,RnB,Miss Independent,,
0.772,0.891,1,-3.029,1,0.183,0.128,0,0.323,0.849,190.612,audio_features,0kZnocAcgakb384KIJ9rZ9,spotify:track:0kZnocAcgakb384KIJ9rZ9,https://api.spotify.com/v1/tracks/0kZnocAcgakb384KIJ9rZ9,https://api.spotify.com/v1/audio-analysis/0kZnocAcgakb384KIJ9rZ9,217440,4,RnB,Pac's Life,,
0.663,0.777,11,-4.954,0,0.109,0.277,0,0.0466,0.758,185.36,audio_features,1bl99Q4umnPomYGv3dQP67,spotify:track:1bl99Q4umnPomYGv3dQP67,https://api.spotify.com/v1/tracks/1bl99Q4umnPomYGv3dQP67,https://api.spotify.com/v1/audio-analysis/1bl99Q4umnPomYGv3dQP67,270507,4,RnB,Wonderful,,
0.556,0.699,7,-6.264,1,0.35,0.6,0,0.0937,0.648,167.422,audio_features,6yU6xGZ5OZm9e73af51fr9,spotify:track:6yU6xGZ5OZm9e73af51fr9,https://api.spotify.com/v1/tracks/6yU6xGZ5OZm9e73af51fr9,https://api.spotify.com/v1/audio-analysis/6yU6xGZ5OZm9e73af51fr9,264200,4,RnB,Get Back Up (feat. Chris Brown),,
0.59,0.698,11,-4.262,1,0.0286,0.000176,0,0.107,0.352,191.95,audio_features,14k416suPcOHMZ7HyGWtxh,spotify:track:14k416suPcOHMZ7HyGWtxh,https://api.spotify.com/v1/tracks/14k416suPcOHMZ7HyGWtxh,https://api.spotify.com/v1/audio-analysis/14k416suPcOHMZ7HyGWtxh,224093,4,RnB,Hey Daddy (Daddy's Home),,
0.684,0.552,3,-6.375,0,0.206,0.0243,0,0.0694,0.526,180.074,audio_features,7ewYIt7Zp5JliAWO9aIuWN,spotify:track:7ewYIt7Zp5JliAWO9aIuWN,https://api.spotify.com/v1/tracks/7ewYIt7Zp5JliAWO9aIuWN,https://api.spotify.com/v1/audio-analysis/7ewYIt7Zp5JliAWO9aIuWN,205733,4,RnB,Girlfriend,,
0.759,0.71,11,-4.736,0,0.169,0.147,0,0.333,0.729,151.091,audio_features,6Gm1DPTZmMEB8U1db5oVyh,spotify:track:6Gm1DPTZmMEB8U1db5oVyh,https://api.spotify.com/v1/tracks/6Gm1DPTZmMEB8U1db5oVyh,https://api.spotify.com/v1/audio-analysis/6Gm1DPTZmMEB8U1db5oVyh,206053,5,RnB,Just Like Me (feat. T.I.),,
0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.648,0.518,171.992,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4,RnB,I Know What You Want (feat. Flipmode Squad),,
0.789,0.55,11,-7.423,0,0.0473,0.174,0,0.0614,0.696,172.049,audio_features,6c0GmyBsE7mQtrVvxJaWc3,spotify:track:6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/audio-analysis/6c0GmyBsE7mQtrVvxJaWc3,231573,4,RnB,Throw It In The Bag,,
0.745,0.354,1,-6.544,1,0.0571,0.0686,0,0.151,0.415,168.006,audio_features,5QUvrg3gdR2dO6qzcJgGrc,spotify:track:5QUvrg3gdR2dO6qzcJgGrc,https://api.spotify.com/v1/tracks/5QUvrg3gdR2dO6qzcJgGrc,https://api.spotify.com/v1/audio-analysis/5QUvrg3gdR2dO6qzcJgGrc,241320,4,RnB,"I Know You See It (feat. Brandy ""Ms. B"" Hambrick)",,
0.655,0.54,9,-6.482,1,0.0516,0.268,0,0.068,0.43,159.966,audio_features,4NjR63Up0uMkQBlKvlZd1l,spotify:track:4NjR63Up0uMkQBlKvlZd1l,https://api.spotify.com/v1/tracks/4NjR63Up0uMkQBlKvlZd1l,https://api.spotify.com/v1/audio-analysis/4NjR63Up0uMkQBlKvlZd1l,207507,4,RnB,Stickwitu,,
0.941,0.701,7,-5.29,1,0.131,0.0298,0.000256,0.181,0.652,112.948,audio_features,1qEa4lfsQQvRkKyEnu7TAf,spotify:track:1qEa4lfsQQvRkKyEnu7TAf,https://api.spotify.com/v1/tracks/1qEa4lfsQQvRkKyEnu7TAf,https://api.spotify.com/v1/audio-analysis/1qEa4lfsQQvRkKyEnu7TAf,236373,4,RnB,Signs - Album Version (Edited),,
0.761,0.915,6,-3.019,0,0.195,0.0146,0,0.332,0.402,198.048,audio_features,4HYc74wPEfUAhlQFm4fZHa,spotify:track:4HYc74wPEfUAhlQFm4fZHa,https://api.spotify.com/v1/tracks/4HYc74wPEfUAhlQFm4fZHa,https://api.spotify.com/v1/audio-analysis/4HYc74wPEfUAhlQFm4fZHa,204533,4,RnB,Chillin,,
0.537,0.904,7,-5.042,1,0.157,0.0373,0,0.501,0.276,180.049,audio_features,4o06rxFCyCeC4CY7nGGJwI,spotify:track:4o06rxFCyCeC4CY7nGGJwI,https://api.spotify.com/v1/tracks/4o06rxFCyCeC4CY7nGGJwI,https://api.spotify.com/v1/audio-analysis/4o06rxFCyCeC4CY7nGGJwI,201093,4,RnB,Pot Of Gold,,
0.731,0.839,11,-5.899,1,0.106,0.047,0,0.272,0.673,185.992,audio_features,5gqtzxX5cpfzGlirkDny22,spotify:track:5gqtzxX5cpfzGlirkDny22,https://api.spotify.com/v1/tracks/5gqtzxX5cpfzGlirkDny22,https://api.spotify.com/v1/audio-analysis/5gqtzxX5cpfzGlirkDny22,228133,4,RnB,Gimme Whatcha Got,,
0.746,0.666,10,-6.573,0,0.233,0.0548,0,0.313,0.391,180.07,audio_features,2cWRqo7YMqDbFi531ecSfC,spotify:track:2cWRqo7YMqDbFi531ecSfC,https://api.spotify.com/v1/tracks/2cWRqo7YMqDbFi531ecSfC,https://api.spotify.com/v1/audio-analysis/2cWRqo7YMqDbFi531ecSfC,282120,4,RnB,Mesmerize - Album Version (Edited),,
0.463,0.79,6,-4.341,0,0.336,0.191,0,0.18,0.69,140.063,audio_features,5jfdZRtygUxV50rsbIF5zj,spotify:track:5jfdZRtygUxV50rsbIF5zj,https://api.spotify.com/v1/tracks/5jfdZRtygUxV50rsbIF5zj,https://api.spotify.com/v1/audio-analysis/5jfdZRtygUxV50rsbIF5zj,278027,4,RnB,"Cuddy Buddy (feat. Lil Wayne, T-Pain & Twista)",,
0.785,0.794,2,-2.197,1,0.113,0.103,0,0.196,0.783,210,audio_features,3qK8x4GZcIkzTz9JEqvIF5,spotify:track:3qK8x4GZcIkzTz9JEqvIF5,https://api.spotify.com/v1/tracks/3qK8x4GZcIkzTz9JEqvIF5,https://api.spotify.com/v1/audio-analysis/3qK8x4GZcIkzTz9JEqvIF5,217213,4,RnB,Let's Get It Started - Spike Mix,,
0.424,0.531,1,-6.597,1,0.0966,0.503,0,0.204,0.406,136.928,audio_features,6JoKwLEOXiLgp2VRR2QbQn,spotify:track:6JoKwLEOXiLgp2VRR2QbQn,https://api.spotify.com/v1/tracks/6JoKwLEOXiLgp2VRR2QbQn,https://api.spotify.com/v1/audio-analysis/6JoKwLEOXiLgp2VRR2QbQn,263160,4,RnB,She's Gone,,
0.67,0.66,0,-7.273,1,0.221,0.136,0,0.127,0.425,182.466,audio_features,6iu9AmwP0Njf0zrNJW56uZ,spotify:track:6iu9AmwP0Njf0zrNJW56uZ,https://api.spotify.com/v1/tracks/6iu9AmwP0Njf0zrNJW56uZ,https://api.spotify.com/v1/audio-analysis/6iu9AmwP0Njf0zrNJW56uZ,247533,4,RnB,Hotel (feat. R. Kelly),,
0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,207.986,audio_features,59dLtGBS26x7kc0rHbaPrq,spotify:track:59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/tracks/59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/audio-analysis/59dLtGBS26x7kc0rHbaPrq,268320,4,RnB,Nothin' on You (feat. Bruno Mars),,
0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,audio_features,5BoIP8Eha5hwmRVURkC2Us,spotify:track:5BoIP8Eha5hwmRVURkC2Us,https://api.spotify.com/v1/tracks/5BoIP8Eha5hwmRVURkC2Us,https://api.spotify.com/v1/audio-analysis/5BoIP8Eha5hwmRVURkC2Us,199027,4,RnB,In My Head,,
0.658,0.892,1,-4.989,1,0.0322,0.00146,0,0.613,0.21,131.122,audio_features,20kw3W8x10stw2Nwx3LicE,spotify:track:20kw3W8x10stw2Nwx3LicE,https://api.spotify.com/v1/tracks/20kw3W8x10stw2Nwx3LicE,https://api.spotify.com/v1/audio-analysis/20kw3W8x10stw2Nwx3LicE,223333,4,RnB,Sugar,,
0.694,0.83,1,-4.816,0,0.104,0.0507,0,0.331,0.448,144.017,audio_features,7FPyLSKAUrttSXaGhLv7Oc,spotify:track:7FPyLSKAUrttSXaGhLv7Oc,https://api.spotify.com/v1/tracks/7FPyLSKAUrttSXaGhLv7Oc,https://api.spotify.com/v1/audio-analysis/7FPyLSKAUrttSXaGhLv7Oc,269133,4,RnB,Camera Phone,,
0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,183.986,audio_features,7BS72CMAHCX9b6MAfoeamG,spotify:track:7BS72CMAHCX9b6MAfoeamG,https://api.spotify.com/v1/tracks/7BS72CMAHCX9b6MAfoeamG,https://api.spotify.com/v1/audio-analysis/7BS72CMAHCX9b6MAfoeamG,192200,4,RnB,It Girl,,
0.874,0.59,5,-4.972,0,0.0474,0.129,0.000128,0.0502,0.608,125.978,audio_features,2gnP10XdjvCyshnV1qODWQ,spotify:track:2gnP10XdjvCyshnV1qODWQ,https://api.spotify.com/v1/tracks/2gnP10XdjvCyshnV1qODWQ,https://api.spotify.com/v1/audio-analysis/2gnP10XdjvCyshnV1qODWQ,236093,4,RnB,The Way You Move (feat. Sleepy Brown) - Radio Mix,,
0.752,0.714,7,-6.092,1,0.351,0.0646,0,0.307,0.637,174.064,audio_features,3L8GklGl1OuMgCsjt4K2Ra,spotify:track:3L8GklGl1OuMgCsjt4K2Ra,https://api.spotify.com/v1/tracks/3L8GklGl1OuMgCsjt4K2Ra,https://api.spotify.com/v1/audio-analysis/3L8GklGl1OuMgCsjt4K2Ra,176760,4,RnB,That's Right (feat. Akon),,
0.705,0.684,0,-5.759,1,0.145,0.0353,0,0.206,0.246,200.012,audio_features,6N3oYlfZ2RPdjMYdHCRmFS,spotify:track:6N3oYlfZ2RPdjMYdHCRmFS,https://api.spotify.com/v1/tracks/6N3oYlfZ2RPdjMYdHCRmFS,https://api.spotify.com/v1/audio-analysis/6N3oYlfZ2RPdjMYdHCRmFS,242507,4,RnB,Hip-Hop Saved My Life (feat. Nikki Jean),,
0.638,0.727,7,-7.385,1,0.237,0.0128,0,0.111,0.303,150.064,audio_features,0xwWgANkivEPqyPBiYXbzi,spotify:track:0xwWgANkivEPqyPBiYXbzi,https://api.spotify.com/v1/tracks/0xwWgANkivEPqyPBiYXbzi,https://api.spotify.com/v1/audio-analysis/0xwWgANkivEPqyPBiYXbzi,253253,4,RnB,Shone (feat. Pleasure P),,
0.7,0.857,4,-5.391,0,0.133,0.0703,5.67E-06,0.288,0.59,182.01,audio_features,4ff1YQRrsfTzhgKRQLGwOG,spotify:track:4ff1YQRrsfTzhgKRQLGwOG,https://api.spotify.com/v1/tracks/4ff1YQRrsfTzhgKRQLGwOG,https://api.spotify.com/v1/audio-analysis/4ff1YQRrsfTzhgKRQLGwOG,207867,4,RnB,Give You The World - New Album Version,,
0.861,0.519,2,-6.404,1,0.112,0.136,0,0.123,0.519,163.932,audio_features,2BjIi07kN0yKSur0Fwrnss,spotify:track:2BjIi07kN0yKSur0Fwrnss,https://api.spotify.com/v1/tracks/2BjIi07kN0yKSur0Fwrnss,https://api.spotify.com/v1/audio-analysis/2BjIi07kN0yKSur0Fwrnss,254533,4,RnB,So Fly,,
0.815,0.806,0,-4.246,0,0.032,0.0786,2.76E-06,0.276,0.95,121.006,audio_features,4VeIf4ZyGkipbaJYXjPGUn,spotify:track:4VeIf4ZyGkipbaJYXjPGUn,https://api.spotify.com/v1/tracks/4VeIf4ZyGkipbaJYXjPGUn,https://api.spotify.com/v1/audio-analysis/4VeIf4ZyGkipbaJYXjPGUn,236573,4,RnB,Easy (feat. Lil' Wayne),,
0.663,0.693,7,-5.776,0,0.0635,0.0379,0,0.162,0.391,120.026,audio_features,6jvvpPJQJy5rMOEkLlADl6,spotify:track:6jvvpPJQJy5rMOEkLlADl6,https://api.spotify.com/v1/tracks/6jvvpPJQJy5rMOEkLlADl6,https://api.spotify.com/v1/audio-analysis/6jvvpPJQJy5rMOEkLlADl6,186307,4,RnB,Neighbors Know My Name,,
0.596,0.83,6,-7.739,0,0.0863,0.0169,2.57E-05,0.585,0.682,188.398,audio_features,6NKtO7hYNDtjGFXE858qEk,spotify:track:6NKtO7hYNDtjGFXE858qEk,https://api.spotify.com/v1/tracks/6NKtO7hYNDtjGFXE858qEk,https://api.spotify.com/v1/audio-analysis/6NKtO7hYNDtjGFXE858qEk,265240,4,RnB,Comfortable,,
0.741,0.759,0,-5.096,0,0.12,0.0218,0,0.628,0.362,194.168,audio_features,6BUZX2MNhJs0p13ezYtOLp,spotify:track:6BUZX2MNhJs0p13ezYtOLp,https://api.spotify.com/v1/tracks/6BUZX2MNhJs0p13ezYtOLp,https://api.spotify.com/v1/audio-analysis/6BUZX2MNhJs0p13ezYtOLp,225533,4,RnB,Get Right,,
0.655,0.488,1,-9.17,1,0.22,0.0825,1.16E-06,0.221,0.791,182.05,audio_features,4WY3HyGXsWqjFRCVD6gnTe,spotify:track:4WY3HyGXsWqjFRCVD6gnTe,https://api.spotify.com/v1/tracks/4WY3HyGXsWqjFRCVD6gnTe,https://api.spotify.com/v1/audio-analysis/4WY3HyGXsWqjFRCVD6gnTe,244827,4,RnB,Baby Boy (feat. Sean Paul),,
